SOC,PulseLength(s),Temperature(C),Voltage(V),True_SOP(W),SHAP_SOC,SHAP_PulseLength(s),SHAP_Temperature(C),SHAP_Voltage(V)
0.049583333,10.002,1.4962,3.1653,19.462,-8.099275739614386,-1.5445890045189299,1.5305708957090973,-10.272631159890443
0.049166667,30.002,40.645,3.0954,17.223,-17.276443437219132,-9.895752322367626,17.245269013575744,-12.13322925351269
0.049166667,27.788,40.538,3.0962,19.227,-17.9196078214678,-5.757120710463496,17.37041979027679,-11.459306631774526
0.049166667,28.696,40.652,3.0968,18.726,-17.605094453699422,-5.731228545160266,17.407646348632408,-11.679763801220687
0.049166667,30.002,14.12,3.0834,12.777,-13.0500163464644,-9.304777982821689,8.747268254468217,-13.211695345711778
0.049166667,30.003,40.716,3.0836,0.54073,-18.598483144403435,-11.934961554278852,13.247375689928885,-16.461566565979155
0.049166667,29.638,26.083,3.1143,17.829,-15.153378720795736,-7.321402891372563,14.006182349233422,-11.14337741368392
0.049166667,29.76,25.255,3.1146,17.823,-14.62111717518652,-6.869909922359511,12.255820530704222,-10.407418183395057
0.049166667,30.003,11.024,3.0679,2.5627,-12.733843267250341,-10.844457668578253,5.563154580027331,-14.63219024828577
0.049166667,30.002,26.067,3.1126,16.446,-14.88221556908451,-9.920814907430904,13.749673297882545,-11.559735749889514
0.049166667,30.002,25.663,3.1135,16.601,-14.95714202720672,-9.81639085222152,13.580328932942358,-11.621086322399206
0.049166667,29.665,26.252,3.1129,17.691,-15.393879824941978,-7.583700059727999,13.609213356280234,-11.473385095400154
0.049166667,15.997,40.74,3.0864,29.7,-17.477163087690716,0.49115932976827026,19.767486195946113,-11.061785671372782
0.049166667,26.038,11.06,3.0798,13.614,-12.417076936035883,-5.076756080440245,6.366322569421027,-13.714686675508856
0.049166667,29.596,24.975,3.1151,17.939,-11.83737301647896,-6.992714084796607,9.532280398993754,-10.29192435108067
0.049166667,18.557,26.229,3.0973,23.882,-15.471990352976135,-0.9148244004847947,15.539486816159915,-11.261694251393783
0.049166667,30.002,13.975,3.0816,13.077,-11.967797701100354,-9.350899927308783,7.671488377684727,-13.039077570686931
0.049166667,30.002,14.252,3.0862,13.06,-12.434054029381368,-9.681860721139238,8.80169001661241,-11.192897917942027
0.049166667,24.06,13.991,3.0702,15.099,-12.107620466451626,-4.672014564829879,7.894445289922878,-13.501573458772036
0.049166667,26.831,14.175,3.0741,14.135,-13.094646192912478,-5.600791500769556,8.986753373201937,-13.564100822309847
0.049166667,30.002,25.396,3.1147,16.728,-14.180663322920445,-9.8680856549507,14.313858363558538,-10.499593748491607
0.049166667,29.738,14.21,3.0772,13.243,-12.826641978251281,-6.400500200977549,9.004664595099166,-12.800208580728503
0.000341667,2.002,40.984,2.733,5.0314,-20.74410978825297,8.397043122621254,11.083359696890692,-27.864131789521778
0.000325,1.806,40.759,2.7702,38.94,-17.510478546177037,15.339317619288341,17.938361221645028,-14.716541215849574
0.000283333,2.002,41.071,2.7953,37.281,-16.36561471535824,11.557561395801605,20.834847339168192,-15.300866960149724
0.000233333,2.002,25.977,2.7286,24.292,-15.982283341444564,11.457793074462097,14.02246623680694,-22.774512726205867
0.000233333,2.002,40.135,2.7852,34.217,-19.314790918854996,13.028431740724482,18.06801664104918,-15.733881464328151
0.000191667,2.002,26.508,2.754,23.382,-18.670890666497872,11.202447034223006,14.068600280166137,-23.695571722097228
0.000183333,2.004,26.877,2.6621,3.0347,-20.543494047094136,5.745917073665186,11.756502249978949,-27.334221417729278
0.000166667,10.003,40.014,2.9109,1.5361,-22.59813336918829,-3.2918663945607842,16.03948157035513,-21.68587074443232
0.000141667,2.004,25.803,2.7718,27.993,-16.798305069028867,9.762821137642023,14.634682359118015,-17.467459133402443
0.0,30.002,25.29,2.6214,0.39052,-17.073605423055124,-7.852283225026913,10.522506045745686,-21.765483231402467
-0.000166667,10.002,25.828,2.9529,19.681,-17.77274076299276,-0.1509718919126317,15.787123471261003,-15.039972601662157
-0.000166667,10.002,25.19,2.955,20.69,-17.330802371471655,-1.0561848959093914,12.197671545122285,-14.891890513979597
-0.000166667,10.002,10.576,2.8802,11.042,-13.689346375588793,-1.720283426605165,6.963500861127395,-18.54888268189039
-0.000166667,10.003,25.009,2.9587,20.874,-14.581196344157215,-1.8204307903628796,9.847945088627748,-14.399183126472636
-0.00025,7.654,25.274,2.939,24.504,-17.424156307701487,-5.727469997184817,10.40341385288164,-17.233290991915855
-0.00025,10.002,25.272,2.9271,3.4422,-18.20969241820974,-2.3492684382060545,10.754932701385114,-19.85317296410212
-0.00025,10.003,25.287,2.9571,20.373,-18.17136159160873,-1.6047239747270943,12.954634460438974,-14.24084041904076
-0.00025,8.947,25.912,2.9453,22.471,-17.456441348241643,6.3076466833218,14.602667489317247,-17.91285585882375
-0.00025,10.002,25.613,2.9497,20.616,-17.78243485829327,-0.08809316410683095,15.65506178888958,-15.059355589192128
-0.00025,10.002,10.509,2.8593,4.367,-14.085832015371416,-1.9011387135554105,6.260499329573941,-18.718471054686233
-0.000416667,10.002,1.2193,2.9026,9.1277,-10.741436359041836,-2.226230640329886,1.7494844132103027,-18.02144457518938
-0.000416667,10.002,0.85095,2.8982,8.905,-11.04445956432959,-2.192672204256523,2.184562337510288,-18.06766857806477
-0.000416667,10.001,1.6497,2.875,7.8489,-10.384014118590859,-1.665603669618722,1.549389173805248,-17.981901996521046
-0.000416667,10.002,1.5233,2.8579,6.9649,-10.688184900244233,-2.298968749719206,1.4001480398536659,-17.97765911695431
-0.000416667,10.002,1.4425,2.8012,6.0773,-10.790334030471277,-2.3131474871863613,1.7655747465533205,-17.845041362167102
-0.000416667,10.002,1.9121,2.8926,8.645,-10.652885894600768,-2.4595085320365615,1.0323107957537285,-18.068529554380802
-0.0005,10.002,1.2783,2.8854,8.3137,-10.781595129405614,-2.144894722283352,1.7442671022564173,-17.712099094929872
